DB,Collection,Metric,VectorDim,NumVectors,BatchID,BatchSize,ThreadCount,BatchTime(s),TotalInsertedSoFar,TotalTimeElapsed(s),CPU(%),Memory(MB)
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,95,4,10,0.047,376,0.429,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,94,4,10,0.057,380,0.431,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,96,4,10,0.050,384,0.434,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,97,4,10,0.037,388,0.435,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,98,4,10,0.041,392,0.441,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,99,4,10,0.043,396,0.452,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,101,4,10,0.036,400,0.455,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,103,4,10,0.029,404,0.457,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,100,4,10,0.042,408,0.458,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,102,4,10,0.046,412,0.463,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,105,4,10,0.039,416,0.473,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,104,4,10,0.044,420,0.474,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,106,4,10,0.039,424,0.476,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,107,4,10,0.039,428,0.477,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,108,4,10,0.039,432,0.481,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,109,4,10,0.042,436,0.491,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,110,4,10,0.045,440,0.497,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,111,4,10,0.045,444,0.499,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,112,4,10,0.049,448,0.505,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,113,4,10,0.046,452,0.508,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,114,4,10,0.047,456,0.516,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,117,4,10,0.042,460,0.517,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,118,4,10,0.044,464,0.525,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,116,4,10,0.055,468,0.527,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,115,4,10,0.064,472,0.534,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,119,4,10,0.043,476,0.536,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,120,4,10,0.046,480,0.542,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,121,4,10,0.045,484,0.544,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,123,4,10,0.041,488,0.549,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,122,4,10,0.051,492,0.556,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,124,4,10,0.045,496,0.560,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,125,4,10,0.045,500,0.563,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,126,4,10,0.044,504,0.568,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,127,4,10,0.046,508,0.573,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,129,4,10,0.044,512,0.580,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,130,4,10,0.038,516,0.583,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,128,4,10,0.048,520,0.588,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,131,4,10,0.041,524,0.590,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,132,4,10,0.038,528,0.592,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,133,4,10,0.033,532,0.601,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,135,4,10,0.037,536,0.606,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,136,4,10,0.033,540,0.609,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,134,4,10,0.046,544,0.612,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,137,4,10,0.037,548,0.615,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,138,4,10,0.038,552,0.617,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,139,4,10,0.043,556,0.623,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,141,4,10,0.048,560,0.633,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,140,4,10,0.052,564,0.638,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,142,4,10,0.049,568,0.645,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,143,4,10,0.049,572,0.648,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,144,4,10,0.041,576,0.650,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,146,4,10,0.034,580,0.652,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,145,4,10,0.043,584,0.659,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,147,4,10,0.037,588,0.665,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,149,4,10,0.025,592,0.670,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,148,4,10,0.039,596,0.675,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,150,4,10,0.027,600,0.677,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,151,4,10,0.030,604,0.678,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,152,4,10,0.029,608,0.680,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,153,4,10,0.031,612,0.681,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,155,4,10,0.031,616,0.682,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,154,4,10,0.036,620,0.686,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,157,4,10,0.029,624,0.695,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,156,4,10,0.041,628,0.696,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,158,4,10,0.047,632,0.698,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,159,4,10,0.047,636,0.702,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,160,4,10,0.046,640,0.706,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,162,4,10,0.046,644,0.712,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,161,4,10,0.050,648,0.713,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,164,4,10,0.046,652,0.720,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,163,4,10,0.050,656,0.722,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,166,4,10,0.050,660,0.726,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,165,4,10,0.054,664,0.731,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,167,4,10,0.046,668,0.738,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,168,4,10,0.039,672,0.739,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,169,4,10,0.040,676,0.743,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,174,4,10,0.025,680,0.744,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,170,4,10,0.044,684,0.752,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,171,4,10,0.042,688,0.754,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,172,4,10,0.046,692,0.759,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,175,4,10,0.036,696,0.763,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,176,4,10,0.035,700,0.767,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,173,4,10,0.048,704,0.770,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,177,4,10,0.034,708,0.775,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,178,4,10,0.037,712,0.777,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,179,4,10,0.034,716,0.778,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,180,4,10,0.039,720,0.783,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,181,4,10,0.039,724,0.789,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,183,4,10,0.035,728,0.793,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,182,4,10,0.043,732,0.798,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,184,4,10,0.037,736,0.799,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,187,4,10,0.038,740,0.804,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,185,4,10,0.046,744,0.810,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,186,4,10,0.048,748,0.820,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,188,4,10,0.046,752,0.823,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,189,4,10,0.045,756,0.826,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,190,4,10,0.039,760,0.828,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,191,4,10,0.036,764,0.830,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,192,4,10,0.033,768,0.832,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,194,4,10,0.037,772,0.836,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,193,4,10,0.046,776,0.842,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,195,4,10,0.040,780,0.846,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,196,4,10,0.045,784,0.856,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,197,4,10,0.044,788,0.859,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,198,4,10,0.039,792,0.864,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,199,4,10,0.039,796,0.865,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,202,4,10,0.037,800,0.869,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,200,4,10,0.047,804,0.873,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,204,4,10,0.031,808,0.875,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,201,4,10,0.051,812,0.878,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,203,4,10,0.041,816,0.880,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,205,4,10,0.046,820,0.893,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,206,4,10,0.039,824,0.894,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,207,4,10,0.044,828,0.904,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,209,4,10,0.044,832,0.905,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,210,4,10,0.045,836,0.910,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,208,4,10,0.056,840,0.914,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,211,4,10,0.049,844,0.918,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,214,4,10,0.049,848,0.926,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,212,4,10,0.054,852,0.928,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,215,4,10,0.044,856,0.935,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,213,4,10,0.063,860,0.941,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,216,4,10,0.052,864,0.946,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,218,4,10,0.052,868,0.959,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,220,4,10,0.043,872,0.962,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,219,4,10,0.049,876,0.964,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,217,4,10,0.058,880,0.970,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,221,4,10,0.043,884,0.974,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,222,4,10,0.039,888,0.977,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,224,4,10,0.032,892,0.979,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,223,4,10,0.040,896,0.980,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,225,4,10,0.030,900,0.983,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,226,4,10,0.024,904,0.985,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,227,4,10,0.018,908,0.991,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,229,4,10,0.018,912,0.997,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,228,4,10,0.021,916,1.000,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,236,4,10,0.013,920,1.007,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,232,4,10,0.025,924,1.009,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,234,4,10,0.026,928,1.011,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,231,4,10,0.034,932,1.013,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,237,4,10,0.024,936,1.015,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,235,4,10,0.031,940,1.019,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,233,4,10,0.037,944,1.022,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,230,4,10,0.046,948,1.025,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,238,4,10,0.031,952,1.027,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,239,4,10,0.035,956,1.028,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,240,4,10,0.041,960,1.029,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,241,4,10,0.036,964,1.030,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,243,4,10,0.032,968,1.035,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,242,4,10,0.048,972,1.041,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,247,4,10,0.038,976,1.044,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,244,4,10,0.047,980,1.047,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,248,4,10,0.039,984,1.050,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,246,4,10,0.044,988,1.051,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,245,4,10,0.048,992,1.054,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,249,4,10,0.039,996,1.055,100.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,250,4,10,0.032,1000,1.057,0.0,110.8
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,1,8,1,0.010,8,0.013,50.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,2,8,1,0.007,16,0.020,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,3,8,1,0.015,24,0.035,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,4,8,1,0.009,32,0.045,83.3,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,5,8,1,0.010,40,0.054,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,6,8,1,0.007,48,0.062,66.7,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,7,8,1,0.008,56,0.070,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,8,8,1,0.007,64,0.078,85.7,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,9,8,1,0.008,72,0.085,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,10,8,1,0.008,80,0.094,83.3,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,11,8,1,0.009,88,0.108,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,12,8,1,0.014,96,0.116,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,13,8,1,0.049,104,0.165,72.2,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,14,8,1,0.007,112,0.173,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,15,8,1,0.007,120,0.181,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,16,8,1,0.008,128,0.188,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,17,8,1,0.007,136,0.196,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,18,8,1,0.009,144,0.204,85.7,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,19,8,1,0.007,152,0.212,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,20,8,1,0.008,160,0.218,83.3,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,21,8,1,0.008,168,0.229,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,22,8,1,0.010,176,0.237,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,23,8,1,0.010,184,0.247,80.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,24,8,1,0.007,192,0.254,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,25,8,1,0.008,200,0.262,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,26,8,1,0.007,208,0.269,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,27,8,1,0.007,216,0.279,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,28,8,1,0.008,224,0.284,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,29,8,1,0.007,232,0.292,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,30,8,1,0.008,240,0.301,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,31,8,1,0.008,248,0.309,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,32,8,1,0.008,256,0.317,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,33,8,1,0.009,264,0.326,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,34,8,1,0.011,272,0.339,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,35,8,1,0.009,280,0.347,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,36,8,1,0.007,288,0.353,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,37,8,1,0.009,296,0.362,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,38,8,1,0.008,304,0.370,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,39,8,1,0.008,312,0.378,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,40,8,1,0.008,320,0.386,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,41,8,1,0.007,328,0.393,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,42,8,1,0.008,336,0.401,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,43,8,1,0.007,344,0.408,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,44,8,1,0.009,352,0.417,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,45,8,1,0.011,360,0.429,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,46,8,1,0.013,368,0.444,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,47,8,1,0.008,376,0.450,83.3,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,48,8,1,0.008,384,0.461,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,49,8,1,0.011,392,0.470,83.3,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,50,8,1,0.011,400,0.481,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,51,8,1,0.008,408,0.488,83.3,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,52,8,1,0.010,416,0.498,66.7,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,53,8,1,0.008,424,0.507,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,54,8,1,0.010,432,0.516,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,55,8,1,0.007,440,0.523,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,56,8,1,0.008,448,0.531,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,57,8,1,0.008,456,0.539,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,58,8,1,0.008,464,0.547,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,59,8,1,0.008,472,0.555,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,60,8,1,0.007,480,0.563,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,61,8,1,0.008,488,0.570,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,62,8,1,0.009,496,0.581,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,63,8,1,0.012,504,0.592,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,64,8,1,0.011,512,0.603,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,65,8,1,0.009,520,0.612,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,66,8,1,0.008,528,0.620,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,67,8,1,0.014,536,0.634,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,68,8,1,0.008,544,0.641,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,69,8,1,0.010,552,0.652,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,70,8,1,0.009,560,0.662,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,71,8,1,0.009,568,0.670,85.7,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,72,8,1,0.007,576,0.678,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,73,8,1,0.008,584,0.685,66.7,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,74,8,1,0.006,592,0.692,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,75,8,1,0.009,600,0.700,60.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,76,8,1,0.006,608,0.708,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,77,8,1,0.008,616,0.715,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,78,8,1,0.007,624,0.724,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,79,8,1,0.007,632,0.729,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,80,8,1,0.008,640,0.738,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,81,8,1,0.008,648,0.745,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,82,8,1,0.007,656,0.754,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,83,8,1,0.008,664,0.760,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,84,8,1,0.007,672,0.769,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,85,8,1,0.008,680,0.775,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,86,8,1,0.007,688,0.783,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,87,8,1,0.009,696,0.791,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,88,8,1,0.007,704,0.799,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,89,8,1,0.008,712,0.806,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,90,8,1,0.007,720,0.815,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,91,8,1,0.008,728,0.822,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,92,8,1,0.008,736,0.834,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,93,8,1,0.009,744,0.840,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,94,8,1,0.008,752,0.849,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,95,8,1,0.008,760,0.856,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,96,8,1,0.009,768,0.864,50.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,97,8,1,0.007,776,0.872,100.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,98,8,1,0.008,784,0.880,0.0,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,99,8,1,0.009,792,0.889,66.7,110.4
Milvus,NewsArticle_IP_32d_1000v,IP,32,1000,100,8,1,0.009,800,0.898,0.0,110.4
